Date,Category,Internal SKU,City,State,Region,Units,GMV,Platform,,BrandName_gsheet,order_date_time,city,product_id,analytic_business_unit,analytic_super_category,analytic_vertical,brand_csv,units,mrp
19/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Jaipur,Rajasthan,West,1,119,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Jaipur,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
19/01/2026,Chai Patti,Chaayos Adrak Elaichi 100g,Ahmedabad,Gujarat,West,1,139,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ahmedabad,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,139
19/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Bhubaneswar,Odisha,East,1,168,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Bhubaneswar,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ahmedabad,Gujarat,West,2,336,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
19/01/2026,Chai Patti,Chaayos Masala Tea 250g,Mumbai,Maharashtra,West,1,190,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
19/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Patna,Bihar,East,7,1176,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,7,1176
19/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,4,476,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,4,476
19/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Ahmedabad,Gujarat,West,1,200,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ahmedabad,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
19/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Delhi,Delhi,Delhi NCR,31,6200,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,31,6200
19/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Mumbai,Maharashtra,West,2,212,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Mumbai,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,212
19/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,34,5712,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,34,5712
19/01/2026,Chai Patti,Chaayos Masala Tea 250g,Ahmedabad,Gujarat,West,1,190,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ahmedabad,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
19/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Ambala,Haryana,North,1,106,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ambala,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
19/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Ahmedabad,Gujarat,West,3,504,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
19/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Guwahati,Assam,East,1,168,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
19/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,4,693,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,693
19/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Kolkata,West Bengal,East,1,200,Flipkart Minutes,,chaayos,2026-01-19T00:00:00.000+05:30,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Bangalore,Karnataka,South,5,595,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bangalore,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,5,595
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Siliguri,West Bengal,East,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Siliguri,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chennai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Mysore,Karnataka,South,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mysore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Pune,Maharashtra,West,2,336,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Pune,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
20/01/2026,Chai Patti,Chaayos Masala Tea 250g,Chandigarh,Chandigarh,North,2,380,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chandigarh,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Chandigarh,Chandigarh,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chandigarh,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Lucknow,Uttar Pradesh,North,1,106,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Lucknow,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Pune,Maharashtra,West,2,336,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Pune,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,9,1512,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,9,1512
20/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Mumbai,Maharashtra,West,1,106,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mumbai,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Ahmedabad,Gujarat,West,2,357,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Ahmedabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,357
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Pune,Maharashtra,West,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Pune,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Chai Patti,Chaayos Masala Tea 250g,Mumbai,Maharashtra,West,2,380,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mumbai,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Jaipur,Rajasthan,West,2,336,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
20/01/2026,Chai Patti,Chaayos Masala Tea 250g,Jaipur,Rajasthan,West,1,190,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Jaipur,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Bengal,West Bengal,East,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bengal,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,9,1512,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,9,1512
20/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Jaipur,Rajasthan,West,1,106,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Jaipur,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,106
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Hyderabad,Telangana,South,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Hyderabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Lucknow,Uttar Pradesh,North,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Lucknow,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Kolkata,West Bengal,East,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kolkata,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,3,504,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ambala,Haryana,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Delhi,Delhi,Delhi NCR,1,106,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,106
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,2,336,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,2,336
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Ahmedabad,Gujarat,West,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Ahmedabad,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kanpur,Uttar Pradesh,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kanpur,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Guwahati,Assam,East,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Guwahati,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Dehradun,Uttarakhand,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Dehradun,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Guwahati,Assam,East,2,400,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Guwahati,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Mumbai,Maharashtra,West,5,1050,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,5,1050
20/01/2026,Chai Patti,Chaayos Masala Tea 250g,Delhi,Delhi,Delhi NCR,13,2470,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Delhi,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,13,2470
20/01/2026,Chai Patti,Chaayos Masala Tea 250g,Lucknow,Uttar Pradesh,North,2,380,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Lucknow,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Kolkata,West Bengal,East,11,1848,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kolkata,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,11,1848
20/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Pune,Maharashtra,West,2,238,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Pune,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,2,238
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Kanpur,Uttar Pradesh,North,2,336,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kanpur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Chandigarh,Chandigarh,North,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chandigarh,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,3,504,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
20/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Pune,Maharashtra,West,1,119,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Pune,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,1,119
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ahmedabad,Gujarat,West,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,9,1533,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,9,1533
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Chandigarh,Chandigarh,North,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chandigarh,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,24,4032,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,24,4032
20/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,3,331,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,3,331
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Chennai,Tamil Nadu,South,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Chennai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Kanpur,Uttar Pradesh,North,2,400,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Kanpur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,5,840,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,5,840
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Jaipur,Rajasthan,West,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Jaipur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Delhi,Delhi,Delhi NCR,19,3800,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Delhi,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,19,3800
20/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Jaipur,Rajasthan,West,1,199,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Jaipur,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,1,199
20/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Patna,Bihar,East,3,504,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Patna,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bengal,West Bengal,East,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Bengal,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
20/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Ambala,Haryana,North,1,200,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Ambala,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
20/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Guwahati,Assam,East,1,168,Flipkart Minutes,,chaayos,2026-01-20T00:00:00.000+05:30,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Hyderabad,Telangana,South,3,504,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Hyderabad,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,3,504
21/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Bengal,West Bengal,East,1,200,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Bengal,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Hyderabad,Telangana,South,1,189,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Hyderabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
21/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Bangalore,Karnataka,South,2,238,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Bangalore,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,238
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Mumbai,Maharashtra,West,11,1869,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Mumbai,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,11,1869
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Unknown,Unknown,Unknown,1,168,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,lud_104_wh_hl_01,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,1,168
21/01/2026,Chai Patti,Chaayos Masala Tea 250g,Lucknow,Uttar Pradesh,North,2,380,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Lucknow,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,2,380
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Bangalore,Karnataka,South,9,1512,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Bangalore,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,9,1512
21/01/2026,Ice Tea,Chaayos Peach Iced Tea Premix,Delhi,Delhi,Delhi NCR,2,212,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Delhi,TEAHAYP6R3YEVR5Q,BGM,FoodAndNutrition,Tea,Chaayos,2,212
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ahmedabad,Gujarat,West,1,189,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Ahmedabad,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,189
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Ambala,Haryana,North,1,168,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Ambala,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Bangalore,Karnataka,South,6,1071,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Bangalore,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,6,1071
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Guwahati,Assam,East,1,168,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Guwahati,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,1,168
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,44,7392,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Delhi,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,44,7392
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Jaipur,Rajasthan,West,2,336,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Jaipur,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Kolkata,West Bengal,East,4,672,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Kolkata,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,672
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Mumbai,Maharashtra,West,3,525,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Mumbai,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,525
21/01/2026,Ice Tea,Chaayos Lemon Iced Tea Premix,Delhi,Delhi,Delhi NCR,3,318,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Delhi,TEAHAYP6HSFNH6FZ,BGM,FoodAndNutrition,Tea,Chaayos,3,318
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,4,672,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Lucknow,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,4,672
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Delhi,Delhi,Delhi NCR,13,2184,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Delhi,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,13,2184
21/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Mumbai,Maharashtra,West,1,200,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Mumbai,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,1,200
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Patna,Bihar,East,4,672,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Patna,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,4,672
21/01/2026,Chai Patti,Chaayos Masala Tea 250g,Pune,Maharashtra,West,1,190,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Pune,TEAHAYPBUWYAKVQH,BGM,FoodAndNutrition,Tea,Chaayos,1,190
21/01/2026,Chai Patti,Chaayos Adrak Elaichi 250g,Kanpur,Uttar Pradesh,North,2,400,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Kanpur,TEAHAYPBP7TMMYHG,BGM,FoodAndNutrition,Tea,Chaayos,2,400
21/01/2026,Chai Patti,Chaayos Adrak Elaichi 100g,Mumbai,Maharashtra,West,1,199,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Mumbai,TEAH35UP8DYXN3HJ,BGM,FoodAndNutrition,Tea,Chaayos,1,199
21/01/2026,Premix,Chaayos Masala Tea Premix Pack of 15,Bengal,West Bengal,East,2,336,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Bengal,TEAH35UHJQ3CPMXQ,BGM,FoodAndNutrition,Tea,Chaayos,2,336
21/01/2026,Premix,Chaayos Cardamom Tea Premix Pack of 15,Lucknow,Uttar Pradesh,North,3,504,Flipkart Minutes,,chaayos,2026-01-21T00:00:00.000+05:30,Lucknow,TEAH35UP6Y82FRVY,BGM,FoodAndNutrition,Tea,Chaayos,3,504
